Time,SSS_GPS_LAT,SSS_GPS_LON,SSS_GPS_ALT,SSS_GPS_VEL_X,SSS_GPS_VEL_Y,SSS_GPS_HEADING,SSS_GPS_GROUNDSPEED,VEHICLE_LAT,VEHICLE_LON,VEHICLE_ALT,VEHICLE_ALT_DESIRED,VEHICLE_THROTTLE,VEHICLE_GROUNDSPEED,VEHICLE_DISTANCE_ERROR,MOTIONCONTROLLER_SPRING_LENGTH,MOTIONCONTROLLER_TETHER_OUT,MOTIONCONTROLLER_DRUM_SPEED,MOTIONCONTROLLER_DANCER_POSITION,VEHICLE_STATE,MOTIONCONTROLLER_STATE,SSS_GPS_STATE,POWERSUPPLY_STATE,COORDINATOR_STATE,MavLink Msg Rate,MavLink Unique Msg Rate
2018-07-03 10:05:38.726,39.7344472583333,-75.4004803116667,12.75,0.0970677749268452,-0.00547791607990458,93.23,0.0972222222222222,39.7344526,-75.4004469,0.360000014305115,0,0,0.09867578,2.9181400017909,11.01819,-0.0006307225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,7
2018-07-03 10:05:38.94,39.7344472716667,-75.4004803166667,12.745,-0.00378391296774737,0.00406770207652644,317.07,0.00555555555555556,39.7344525,-75.4004471,0.370000004768372,0,0,0.091755,2.89926323455943,11.01819,-0.0006305682,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:39.162,39.7344473166667,-75.4004802866667,12.735,-0.0695275304738196,-0.113770384037279,211.43,0.133333333333333,39.7344524,-75.4004474,0.379999995231628,0,0,0.0832017,2.86840272727319,11.01819,-0.0006307225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:39.381,39.7344472933333,-75.4004803366667,12.733,0.0617382999779106,0.0473050212122023,52.54,0.0777777777777778,39.7344523,-75.4004477,0.379999995231628,0,0,0.07569315,2.8457673670394,11.01819,-0.0006307225,9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:39.605,39.734447315,-75.4004803383333,12.733,-0.0828786627552795,-0.0697655958980338,229.91,0.108333333333333,39.7344522,-75.400448,0.379999995231628,0,0,0.06333862,2.8181151634532,11.01819,-0.0006307225,9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:39.827,39.734447255,-75.4004803666667,12.736,0.00287660623856819,0.11940980045704,1.38,0.119444444444444,39.7344522,-75.4004482,0.370000004768372,0,0,0.06134988,2.80501273371474,11.01819,-0.0006307225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:40.054,39.73444731,-75.4004803533333,12.729,-0.0470004255915279,-0.0345505104447536,233.68,0.0583333333333333,39.7344523,-75.4004484,0.370000004768372,0,0,0.06134988,2.78811817664182,11.01819,-0.0006307225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:40.273,39.734447275,-75.4004803666667,12.732,-0.010384446815567,0.0164392726143144,327.72,0.0194444444444444,39.7344522,-75.4004486,0.360000014305115,0,0,0.05805676,2.77103985478769,11.01819,-0.0006305682,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:40.491,39.73444727,-75.400480435,12.738,0.00231941216369307,-0.0332525403289136,176.01,0.0333333333333333,39.7344521,-75.4004487,0.349999994039536,0,0,0.06039456,2.76631521000437,11.01819,-0.0006307225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:40.717,39.7344472616667,-75.400480405,12.737,-0.0940528251763254,0.0246216687123097,284.67,0.0972222222222222,39.734452,-75.4004488,0.349999994039536,0,0,0.07764805,2.7534426032876,11.01819,-0.0006307225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:40.93,39.7344472583333,-75.4004804433333,12.741,-0.0444437939186082,-0.000240466412601388,269.69,0.0444444444444444,39.7344519,-75.4004487,0.340000003576279,0,0,0.08814913,2.76302588012882,11.01819,-0.0006307225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:41.142,39.7344472566667,-75.400480455,12.737,-0.048448988259781,-0.0497516472169629,224.24,0.0694444444444444,39.7344518,-75.4004487,0.340000003576279,0,0,0.09355979,2.76198507514474,11.01819,-0.0006307225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:41.365,39.7344472566667,-75.4004804366667,12.745,-0.00461334308447632,-0.0273920062035719,189.56,0.0277777777777778,39.7344518,-75.4004488,0.340000003576279,0,0,0.109066,2.75203765274895,11.01819,-0.0006307225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:41.584,39.7344472666667,-75.40048043,12.738,-0.0479026995738084,-0.0281380725464249,239.57,0.0555555555555556,39.7344516,-75.4004489,0.349999994039536,0,0,0.1127255,2.73886762959655,11.01823,-0.0006325682,9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:41.807,39.734447265,-75.4004804783333,12.746,-0.068960907630002,-0.02948547470953,246.85,0.075,39.7344516,-75.4004489,0.360000014305115,0,0,0.1112381,2.74296883574978,11.01823,-0.0006327225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:42.024,39.734447245,-75.4004805116667,12.75,-0.0337561602417846,-0.0509420214259851,213.53,0.0611111111111111,39.7344515,-75.4004492,0.360000014305115,0,0,0.1086939,2.71896177162053,11.01823,-0.0006327225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:42.246,39.734447235,-75.4004804916667,12.754,-0.0290974025756603,-0.0162619886379577,240.8,0.0333333333333333,39.7344514,-75.4004495,0.360000014305115,0,0,0.1086939,2.69027923205193,11.01823,-0.0006327225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:42.471,39.7344472033333,-75.4004805233333,12.751,0.0284760849302356,-0.01107946579735,111.26,0.0305555555555556,39.7344513,-75.4004498,0.360000014305115,0,0,0.09398286,2.66637074301858,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:42.694,39.7344471983333,-75.40048054,12.758,0.0262759861542758,-0.0155953367045713,120.69,0.0305555555555556,39.7344512,-75.4004499,0.360000014305115,0,0,0.09398286,2.6575608211813,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:42.918,39.734447195,-75.40048055,12.756,0.0545931970307275,0.0102957559727582,79.32,0.0555555555555556,39.7344512,-75.40045,0.360000014305115,0,0,0.09349854,2.6500360832701,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:43.131,39.734447175,-75.40048052,12.761,0.00831951513845024,0.000479700224663061,86.7,0.00833333333333333,39.7344511,-75.4004501,0.360000014305115,0,0,0.09393006,2.6375919297227,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,7
2018-07-03 10:05:43.353,39.7344471966667,-75.400480525,12.76,0.0213216177297245,-0.0572709046429517,159.58,0.0611111111111111,39.7344511,-75.4004501,0.360000014305115,0,0,0.09684062,2.63761607222837,11.01827,-0.0006345683,9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,7
2018-07-03 10:05:43.573,39.7344471883333,-75.4004805183333,12.759,0.0310903838808819,0.0460413703447869,34.03,0.0555555555555556,39.7344511,-75.4004502,0.360000014305115,0,0,0.1020902,2.62877286860935,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,7
2018-07-03 10:05:43.797,39.7344471683333,-75.4004805183333,12.759,-0.0305620970859915,0.0834697118097796,339.89,0.0888888888888889,39.7344512,-75.4004504,0.370000004768372,0,0,0.09555803,2.61416317384923,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,7
2018-07-03 10:05:44.023,39.73444717,-75.4004805466667,12.761,0.0311931502538563,0.0425732451711264,36.23,0.0527777777777778,39.7344513,-75.4004504,0.379999995231628,0,0,0.096715,2.61844565458195,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,7
2018-07-03 10:05:44.245,39.73444714,-75.4004805416667,12.778,-0.0235602055061182,-0.00836162164352571,250.46,0.025,39.7344514,-75.4004505,0.400000005960464,0,0,0.09717909,2.61218927090259,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,6
2018-07-03 10:05:44.461,39.734447145,-75.4004805133333,12.775,0.0313494600704988,0.0588358376989114,28.05,0.0666666666666667,39.7344516,-75.4004505,0.409999996423721,0,0,0.09508076,2.61382920153282,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,6
2018-07-03 10:05:44.678,39.7344471566667,-75.4004804766667,12.774,0.00213505413619782,0.0165293472833407,7.36,0.0166666666666667,39.7344518,-75.4004504,0.419999986886978,0,0,0.1085647,2.62318834477536,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,6
2018-07-03 10:05:44.898,39.7344471533333,-75.4004804666667,12.769,0.0531977118435107,0.0943722128898434,29.41,0.108333333333333,39.7344521,-75.4004503,0.449999988079071,0,0,0.1183409,2.63756131646047,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,6
2018-07-03 10:05:45.125,39.73444714,-75.4004804666667,12.77,0.0534912777076441,0.0744409899650822,35.7,0.0916666666666667,39.7344522,-75.4004503,0.46000000834465,0,0,0.1183409,2.64021815742904,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,6
2018-07-03 10:05:45.354,39.7344471583333,-75.400480485,12.773,0.0352085262311848,0.0314689998607028,48.21,0.0472222222222222,39.7344524,-75.4004502,0.479999989271164,0,0,0.1292761,2.65446751682693,11.01827,-0.0006345683,9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,9
2018-07-03 10:05:45.569,39.7344471916667,-75.4004804633333,12.767,0.0536568203734906,0.0777219320000907,34.62,0.0944444444444444,39.7344525,-75.4004501,0.479999989271164,0,0,0.1292761,2.66263629949031,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,9
2018-07-03 10:05:45.79,39.734447195,-75.4004804683333,12.773,-0.0232346267266676,-0.0198442459212001,229.5,0.0305555555555556,39.7344526,-75.40045,0.479999989271164,0,0,0.1402761,2.67378782624745,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,9
2018-07-03 10:05:46.011,39.7344471733333,-75.4004804666667,12.773,-0.0222272531045998,0.0284598237011944,322.01,0.0361111111111111,39.7344527,-75.4004499,0.469999998807907,0,0,0.144916,2.68504589578164,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,9
2018-07-03 10:05:46.236,39.7344471983333,-75.400480445,12.773,0.0348693324013944,-0.0275579081182948,128.32,0.0444444444444444,39.7344528,-75.4004499,0.469999998807907,0,0,0.1447831,2.68516465252538,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:46.46,39.7344472,-75.4004804616667,12.775,0.0744045246379915,-0.0486333350830041,123.17,0.0888888888888889,39.7344528,-75.40045,0.46000000834465,0,0,0.1441723,2.67819055824594,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:46.681,39.73444718,-75.4004804816667,12.787,0.0258432611776279,0.0584287255993291,23.86,0.0638888888888889,39.7344528,-75.40045,0.449999988079071,0,0,0.1415358,2.68037155098205,11.01827,-0.0006347225,9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:46.902,39.7344471916667,-75.4004804766667,12.788,-0.00900581572122204,0.0378317454290406,346.61,0.0388888888888889,39.7344529,-75.40045,0.439999997615814,0,0,0.1424853,2.68226314413707,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:47.129,39.7344472033333,-75.40048044,12.791,-0.0298010971790641,-0.0366310370932754,219.13,0.0472222222222222,39.734453,-75.40045,0.430000007152557,0,0,0.1422238,2.68156088719101,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:47.355,39.7344472,-75.40048042,12.787,-0.0497672938602025,-0.00481834637943905,264.47,0.05,39.7344531,-75.40045,0.419999986886978,0,0,0.1377732,2.68268759491783,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:47.582,39.7344471816667,-75.400480465,12.794,0.0297266384907141,0.071872871656083,22.47,0.0777777777777778,39.7344532,-75.4004501,0.400000005960464,0,0,0.1386077,2.68138118363987,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:47.805,39.7344471883333,-75.4004804866667,12.795,0.0499604171439023,0.0019891502726715,87.72,0.05,39.7344534,-75.40045,0.379999995231628,0,0,0.139079,2.69688260146832,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:48.024,39.7344471733333,-75.40048048,12.806,0.0257614781033522,-0.0211531878694824,129.39,0.0333333333333333,39.7344535,-75.4004501,0.370000004768372,0,0,0.139079,2.69138083439455,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:48.241,39.7344471833333,-75.4004804733333,12.805,0.00667125318398469,0.0211972059821336,17.47,0.0222222222222222,39.7344534,-75.4004501,0.340000003576279,0,0,0.1348603,2.68765872006998,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,9
2018-07-03 10:05:48.467,39.7344471366667,-75.400480525,12.813,0.0938193399180521,0.0783339202534845,50.14,0.122222222222222,39.7344534,-75.4004501,0.319999992847443,0,0,0.1348603,2.69326555973705,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,9
2018-07-03 10:05:48.694,39.7344471316667,-75.4004804983333,12.817,0.0691027264324673,0.046575290058614,56.02,0.0833333333333333,39.7344534,-75.4004502,0.310000002384186,0,0,0.1315994,2.68294846590903,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,9
2018-07-03 10:05:48.914,39.734447175,-75.4004804833333,12.817,-0.0192910631248914,-0.063814569872059,196.82,0.0666666666666667,39.7344537,-75.4004501,0.280000001192093,0,0,0.1299328,2.69750391302305,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,9
2018-07-03 10:05:49.14,39.73444715,-75.4004804633333,12.822,0.0232011717670089,0.0713211443306804,18.02,0.075,39.7344537,-75.40045,0.25,0,0,0.1336754,2.70484049863969,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,9
2018-07-03 10:05:49.351,39.7344471483333,-75.4004804466667,12.827,-0.0983756030439395,0.0297575592191214,286.83,0.102777777777778,39.7344538,-75.4004501,0.219999998807907,0,0,0.1326629,2.69831089371346,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,9
2018-07-03 10:05:49.573,39.7344471766667,-75.4004804116667,12.825,0.011009852590006,-0.0285030721371396,158.88,0.0305555555555556,39.7344537,-75.4004502,0.189999997615814,0,0,0.1238226,2.68331834759452,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,9
2018-07-03 10:05:49.807,39.73444714,-75.4004804166667,12.826,0.0227058609375185,0.0280794626865452,38.96,0.0361111111111111,39.7344535,-75.4004501,0.150000005960464,0,0,0.1205967,2.68712691756077,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,9
2018-07-03 10:05:50.029,39.7344471283333,-75.4004804133333,12.827,-0.0195134880220228,-0.0156276609002875,231.31,0.025,39.7344534,-75.4004501,0.129999995231628,0,0,0.1205991,2.68428337585075,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,9
2018-07-03 10:05:50.255,39.7344471316667,-75.400480405,12.834,-0.0184361214470713,-0.0726987580773484,194.23,0.075,39.7344534,-75.4004499,0.100000001490116,0,0,0.1280787,2.7000177821171,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,9
2018-07-03 10:05:50.475,39.7344471066667,-75.4004803616667,12.834,-0.0722617796577099,0.0200807171361129,285.53,0.075,39.7344534,-75.4004498,0.0799999982118607,0,0,0.1285236,2.70541714362078,11.01827,-0.0006345683,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,11
2018-07-03 10:05:50.724,39.7344470833333,-75.4004803983333,12.835,0.048569359390232,0.0677160377818057,35.65,0.0833333333333333,39.7344534,-75.4004498,0.0500000007450581,0,0,0.1240826,2.70911746837355,11.01827,-0.0006345683,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,11
2018-07-03 10:05:50.944,39.7344471166667,-75.40048032,12.831,-0.0503569752329208,0.0990447073686256,333.05,0.111111111111111,39.7344534,-75.4004497,0.0500000007450581,0,0,0.1180673,2.70994891981973,11.01827,-0.0006348768,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,11
2018-07-03 10:05:51.162,39.7344471083333,-75.4004803383333,12.828,0.0253203982607798,0.0216792191516809,49.43,0.0333333333333333,39.7344534,-75.4004497,0.0599999986588955,0,0,0.1206332,2.71170256305149,11.01827,-0.0006348768,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,11
2018-07-03 10:05:51.38,39.7344471233333,-75.4004803333333,12.827,0.0231029105144104,-0.0443424799234678,152.48,0.05,39.7344535,-75.4004495,0.0700000002980232,0,0,0.1208177,2.73025535344804,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:51.603,39.7344470933333,-75.400480345,12.83,0.0419415787910386,0.0147041698334318,70.68,0.0444444444444444,39.7344535,-75.4004493,0.0799999982118607,0,0,0.1278711,2.74860079777465,11.01827,-0.0006345683,9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:51.818,39.7344471283333,-75.4004803,12.83,-0.00147394796338626,-0.0249565117234206,183.38,0.025,39.7344535,-75.4004491,0.0799999982118607,0,0,0.1278711,2.7604027067526,11.01827,-0.0006345683,9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:52.037,39.734447135,-75.4004802716667,12.826,0.0149021186950739,0.020073038095862,36.59,0.025,39.7344535,-75.4004491,0.0799999982118607,0,0,0.131896,2.75787080604422,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:52.262,39.7344471616667,-75.4004802383333,12.819,0.0409024673807878,-0.0287574018674078,125.11,0.05,39.7344535,-75.400449,0.100000001490116,0,0,0.1231582,2.76262302240723,11.01827,-0.0006345683,9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,8
2018-07-03 10:05:52.475,39.73444715,-75.4004802566667,12.821,0.0398841061700369,0.0120569144530571,73.18,0.0416666666666667,39.7344535,-75.4004487,0.109999999403954,0,0,0.1291638,2.78927992910607,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:52.693,39.734447175,-75.4004801733333,12.817,-0.0145810035495273,-0.0128639323397536,228.58,0.0194444444444444,39.7344536,-75.4004484,0.119999997317791,0,0,0.1441987,2.80931691846324,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:52.913,39.7344471916667,-75.4004801466667,12.814,0.118019189524207,-0.0183969076937236,98.86,0.119444444444444,39.7344536,-75.4004479,0.159999996423721,0,0,0.1536641,2.84801561593911,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:53.132,39.7344471933333,-75.4004801433333,12.821,0.0111205305287677,-0.0572635274720002,169.01,0.0583333333333333,39.7344536,-75.4004475,0.170000001788139,0,0,0.1671799,2.88082265938556,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:53.354,39.734447165,-75.4004801083333,12.824,-0.00829468962571447,0.00739289619408535,311.71,0.0111111111111111,39.7344536,-75.400447,0.180000007152557,0,0,0.1824569,2.92013711716195,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,7
2018-07-03 10:05:53.569,39.7344471816667,-75.40048012,12.828,0.0330120684731329,-0.0254227151625528,127.6,0.0416666666666667,39.7344536,-75.4004467,0.200000002980232,0,0,0.1855389,2.94553309988234,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:53.782,39.7344471633333,-75.4004801116667,12.828,-0.0398080819222424,-0.038752243377106,225.77,0.0555555555555556,39.7344537,-75.4004465,0.219999998807907,0,0,0.1843068,2.96463543912743,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:54.007,39.7344472166667,-75.4004801,12.832,-0.0601781717822616,-0.0654203501125288,222.61,0.0888888888888889,39.7344537,-75.4004465,0.239999994635582,0,0,0.1843068,2.96221941361216,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:54.227,39.734447205,-75.4004801516667,12.832,0.0572764443388266,-0.0715694536913555,141.33,0.0916666666666667,39.7344537,-75.4004464,0.270000010728836,0,0,0.1767126,2.97511491028841,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:54.445,39.734447145,-75.4004801216667,12.843,0.0151948390954624,0.00684796631422692,65.74,0.0166666666666667,39.7344536,-75.4004462,0.28999999165535,0,0,0.1718865,2.98814749236678,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:54.671,39.7344471466667,-75.4004801233333,12.851,-0.00652327267925007,0.0439631158532634,351.56,0.0444444444444444,39.7344535,-75.4004462,0.310000002384186,0,0,0.163321,2.98559067664183,11.01827,-0.0006345683,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:54.918,39.734447215,-75.4004800566667,12.844,0.0356036423289004,-0.0156437313940146,113.72,0.0388888888888889,39.7344533,-75.4004459,0.319999992847443,0,0,0.1550022,2.99810588601171,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:55.143,39.7344471883333,-75.400480085,12.845,0.0524564025176193,0.0255167320142544,64.06,0.0583333333333333,39.7344532,-75.4004456,0.330000013113022,0,0,0.1613199,3.02365096957582,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:55.367,39.734447205,-75.4004800683333,12.847,0.0527318676324204,0.00220090053327811,87.61,0.0527777777777778,39.7344531,-75.4004453,0.340000003576279,0,0,0.1680163,3.04446472903145,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:55.584,39.7344471983333,-75.40048009,12.85,0.0664160130782424,-0.00577560830001284,94.97,0.0666666666666667,39.734453,-75.400445,0.349999994039536,0,0,0.1715291,3.06913303747341,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,10
2018-07-03 10:05:55.806,39.7344471966667,-75.4004800583333,12.853,0.0246476682569679,0.0180591922522326,53.77,0.0305555555555556,39.7344531,-75.4004446,0.360000014305115,0,0,0.1723135,3.10230517808071,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,10
2018-07-03 10:05:56.03,39.73444721,-75.4004800816667,12.851,0.0610941485133223,0.00143976340649839,88.65,0.0611111111111111,39.7344532,-75.4004443,0.370000004768372,0,0,0.1764423,3.13136871087674,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,10
2018-07-03 10:05:56.244,39.7344471716667,-75.4004800933333,12.858,0.00251813822024424,0.0164753378624392,8.69,0.0166666666666667,39.7344534,-75.4004438,0.379999995231628,0,0,0.1880126,3.17980067299865,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,10
2018-07-03 10:05:56.467,39.734447205,-75.4004801033333,12.855,0.0702224855267132,-0.0394715094380079,119.34,0.0805555555555555,39.7344536,-75.4004432,0.389999985694885,0,0,0.2085851,3.23475328713851,11.01827,-0.0006345683,9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,19,10
2018-07-03 10:05:56.681,39.7344471783333,-75.400480065,12.853,-0.00142507424318969,0.0416422894965263,358.04,0.0416666666666667,39.7344538,-75.4004427,0.389999985694885,0,0,0.2160922,3.27884419919743,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:56.898,39.7344471633333,-75.4004800983333,12.858,0.0651000961298516,0.113166826280071,29.91,0.130555555555556,39.7344539,-75.4004424,0.400000005960464,0,0,0.2160922,3.30949685001264,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:57.117,39.73444723,-75.400480065,12.852,0.0621307666615323,-0.0596229091108472,133.82,0.0861111111111111,39.7344542,-75.4004421,0.409999996423721,0,0,0.2112239,3.33764105836983,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:57.337,39.7344472,-75.4004800533333,12.861,0.0355461973068862,0.0266791397723994,53.11,0.0444444444444444,39.7344543,-75.400442,0.430000007152557,0,0,0.2047058,3.34836729788201,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,11
2018-07-03 10:05:57.554,39.7344472266667,-75.4004800216667,12.86,0.0249886047473378,-0.000754740207837693,91.73,0.025,39.7344544,-75.4004418,0.439999997615814,0,0,0.1963493,3.36428143225038,11.01827,-0.0006347225,-9.536743E-05,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:57.773,39.7344472183333,-75.4004799916667,12.867,-0.0115099399666178,-0.0312831007586519,200.2,0.0333333333333333,39.7344545,-75.4004417,0.449999988079071,0,0,0.1921587,3.37296819746309,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:57.991,39.734447225,-75.400480025,12.87,0.0244528573188607,0.0371128873966814,33.38,0.0444444444444444,39.7344548,-75.4004415,0.46000000834465,0,0,0.1835314,3.4002732447008,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
2018-07-03 10:05:58.213,39.7344472816667,-75.4004799483333,12.869,-0.0694110960762892,-0.0350924843454769,243.18,0.0777777777777778,39.7344549,-75.4004415,0.46000000834465,0,0,0.1827396,3.39512119400792,11.01827,-0.0006347225,0,0,READY,READY,DGPS_FIX,POWER,ENABLED,20,10
